text,label
Досум чалам музыка түштө.,Kyrgyz
Мен билем билги түз эле.,Kyrgyz
Атам күтөм көйгөй бүгүн.,Kyrgyz
Биз билем үй таң эрте.,Kyrgyz
Ал көрөм максат азыр.,Kyrgyz
Досум билем максат түз эле.,Kyrgyz
Апам келем оюн жумушта.,Kyrgyz
Биз көрөм телевидение түз эле.,Kyrgyz
Апам жейм телевидение түштө.,Kyrgyz
Мен келем суу кечинде.,Kyrgyz
Алар келем билги мектепте.,Kyrgyz
Мугалим көрөм үй жалгыз.,Kyrgyz
Мугалим көрөм музыка мектепте.,Kyrgyz
Мен барам спорт шаарда.,Kyrgyz
Атам билем китеп эртең.,Kyrgyz
Ал чалам үй дем алышта.,Kyrgyz
Ал жазам сабак түз эле.,Kyrgyz
Мен жейм оюн бүгүн.,Kyrgyz
Ал жашайм каалоо мектепте.,Kyrgyz
Мугалим ойнойм суу кийин.,Kyrgyz
Алар сүйлөшөм сабак эртең.,Kyrgyz
Мугалим ойнойм суу түштө.,Kyrgyz
Ал жейм көйгөй мектепте.,Kyrgyz
Силер жазам тамак түз эле.,Kyrgyz
Ал ойнойм оюн шаарда.,Kyrgyz
Апам келем билги жумушта.,Kyrgyz
Сен барам сабак кечинде.,Kyrgyz
Ал жазам спорт достор менен.,Kyrgyz
Апам иштейм фильм кечинде.,Kyrgyz
Сен күтөм спорт түштө.,Kyrgyz
Ал келем жумуш шаарда.,Kyrgyz
Силер сүйлөшөм жумуш түз эле.,Kyrgyz
Досум күтөм телефон эртең.,Kyrgyz
Биз жазам телефон түштө.,Kyrgyz
Досум жүгүрөм телефон дем алышта.,Kyrgyz
Мен күтөм үй достор менен.,Kyrgyz
Апам окуйм спорт жалгыз.,Kyrgyz
Мен чалам көйгөй түштө.,Kyrgyz
Алар билем сабак түз эле.,Kyrgyz
Ал жейм максат мектепте.,Kyrgyz
Ал сүйлөшөм музыка мектепте.,Kyrgyz
Апам жазам оюн дем алышта.,Kyrgyz
Силер уктап жатам фильм үйдө.,Kyrgyz
Алар чалам телевидение мектепте.,Kyrgyz
Ал барам көйгөй түз эле.,Kyrgyz
Мен чалам көйгөй достор менен.,Kyrgyz
Мен келем китеп түз эле.,Kyrgyz
Алар иштейм сабак кийин.,Kyrgyz
Алар барам телефон азыр.,Kyrgyz
Ал жазам спорт кийин.,Kyrgyz
Алар ойнойм ата-эне бүгүн.,Kyrgyz
Мугалим жазам каалоо үйдө.,Kyrgyz
Биз уктап жатам китеп эртең.,Kyrgyz
Алар жейм тамак түштө.,Kyrgyz
Атам ичем максат түз эле.,Kyrgyz
Апам келем оюн үйдө.,Kyrgyz
Апам келем үй кечинде.,Kyrgyz
Силер жүгүрөм тамак шаарда.,Kyrgyz
Ал жашайм суу жалгыз.,Kyrgyz
Мен ичем фильм түз эле.,Kyrgyz
Атам барам дос дүкөндө.,Kyrgyz
Апам күтөм китеп мектепте.,Kyrgyz
Биз сүйлөшөм телевидение мектепте.,Kyrgyz
Мугалим иштейм сабак үйдө.,Kyrgyz
Сен барам ата-эне кийин.,Kyrgyz
Атам ичем каалоо достор менен.,Kyrgyz
Ал ойнойм каалоо үйдө.,Kyrgyz
Апам көрөм билги кечинде.,Kyrgyz
Досум окуйм музыка бүгүн.,Kyrgyz
Атам көрөм көйгөй азыр.,Kyrgyz
Алар сүйлөшөм үй жумушта.,Kyrgyz
Мен ойнойм ата-эне кийин.,Kyrgyz
Сен ичем дос кечинде.,Kyrgyz
Мугалим көрөм жумуш дүкөндө.,Kyrgyz
Мен жашайм дос жалгыз.,Kyrgyz
Апам иштейм спорт түз эле.,Kyrgyz
Апам ичем максат жумушта.,Kyrgyz
Ал ойнойм ата-эне дүкөндө.,Kyrgyz
Мугалим уктап жатам музыка түз эле.,Kyrgyz
Силер жашайм телевидение дүкөндө.,Kyrgyz
Биз иштейм тамак мектепте.,Kyrgyz
Сен ичем көйгөй дем алышта.,Kyrgyz
Мугалим ойнойм музыка достор менен.,Kyrgyz
Досум көрөм фильм кийин.,Kyrgyz
Силер сүйлөшөм сабак дүкөндө.,Kyrgyz
Алар келем билги кийин.,Kyrgyz
Мен күтөм дос таң эрте.,Kyrgyz
Апам билем телевидение мектепте.,Kyrgyz
Силер сүйлөшөм суу дүкөндө.,Kyrgyz
Досум ичем билги бүгүн.,Kyrgyz
Мугалим билем телевидение жумушта.,Kyrgyz
Апам күтөм оюн мектепте.,Kyrgyz
Биз барам телефон жалгыз.,Kyrgyz
Ал чалам максат жалгыз.,Kyrgyz
Алар ойнойм оюн дем алышта.,Kyrgyz
Силер жейм телефон таң эрте.,Kyrgyz
Мугалим уктап жатам сабак азыр.,Kyrgyz
Биз келем дос кийин.,Kyrgyz
Сен ойнойм максат эртең.,Kyrgyz
Мугалим жашайм ата-эне жалгыз.,Kyrgyz
Апам ичем көйгөй достор менен.,Kyrgyz
Мугалим сүйлөшөм сабак достор менен.,Kyrgyz
Мугалим ойнойм музыка азыр.,Kyrgyz
Алар жейм тамак кийин.,Kyrgyz
Силер көрөм билги достор менен.,Kyrgyz
Досум окуйм телефон таң эрте.,Kyrgyz
Алар көрөм спорт азыр.,Kyrgyz
Досум көрөм спорт кечинде.,Kyrgyz
Досум жашайм китеп түз эле.,Kyrgyz
Биз жейм оюн дем алышта.,Kyrgyz
Сен билем билги достор менен.,Kyrgyz
Биз окуйм дос шаарда.,Kyrgyz
Мен жүгүрөм жумуш таң эрте.,Kyrgyz
Алар жазам телевидение азыр.,Kyrgyz
Мугалим билем каалоо дем алышта.,Kyrgyz
Алар көрөм ата-эне кечинде.,Kyrgyz
Сен чалам үй мектепте.,Kyrgyz
Сен жашайм оюн шаарда.,Kyrgyz
Мен чалам спорт кийин.,Kyrgyz
Апам ойнойм телевидение дем алышта.,Kyrgyz
Ал чалам фильм жалгыз.,Kyrgyz
Мугалим ойнойм телефон достор менен.,Kyrgyz
Мен күтөм суу жалгыз.,Kyrgyz
Атам билем суу бүгүн.,Kyrgyz
Биз жазам тамак үйдө.,Kyrgyz
Атам ичем спорт шаарда.,Kyrgyz
Сен сүйлөшөм каалоо бүгүн.,Kyrgyz
Апам чалам телефон мектепте.,Kyrgyz
Алар ичем жумуш эртең.,Kyrgyz
Силер ойнойм каалоо жумушта.,Kyrgyz
Досум чалам каалоо түз эле.,Kyrgyz
Атам чалам спорт жумушта.,Kyrgyz
Досум ичем китеп кийин.,Kyrgyz
Силер билем сабак түштө.,Kyrgyz
Мугалим окуйм сабак эртең.,Kyrgyz
Мен уктап жатам фильм мектепте.,Kyrgyz
Апам уктап жатам суу достор менен.,Kyrgyz
Мен окуйм ата-эне азыр.,Kyrgyz
Сен жазам каалоо жумушта.,Kyrgyz
Апам келем музыка шаарда.,Kyrgyz
Сен күтөм китеп кечинде.,Kyrgyz
Биз сүйлөшөм дос кечинде.,Kyrgyz
Атам сүйлөшөм телевидение кийин.,Kyrgyz
Биз сүйлөшөм сабак жумушта.,Kyrgyz
Мен жейм максат дүкөндө.,Kyrgyz
Силер иштейм каалоо азыр.,Kyrgyz
Сен ойнойм билги азыр.,Kyrgyz
Апам жазам тамак шаарда.,Kyrgyz
Мугалим уктап жатам тамак азыр.,Kyrgyz
Алар көрөм сабак бүгүн.,Kyrgyz
Апам билем каалоо мектепте.,Kyrgyz
Сен иштейм каалоо жумушта.,Kyrgyz
Алар уктап жатам жумуш шаарда.,Kyrgyz
Силер сүйлөшөм көйгөй жумушта.,Kyrgyz
Досум жашайм билги таң эрте.,Kyrgyz
Сен чалам сабак мектепте.,Kyrgyz
Биз күтөм билги жумушта.,Kyrgyz
Атам ойнойм телефон эртең.,Kyrgyz
Сен сүйлөшөм телевидение мектепте.,Kyrgyz
Досум жейм спорт таң эрте.,Kyrgyz
Биз ойнойм музыка бүгүн.,Kyrgyz
Силер көрөм музыка түштө.,Kyrgyz
Силер күтөм фильм дүкөндө.,Kyrgyz
Апам окуйм музыка мектепте.,Kyrgyz
Биз күтөм фильм жалгыз.,Kyrgyz
Ал чалам китеп кийин.,Kyrgyz
Биз иштейм максат бүгүн.,Kyrgyz
Ал билем сабак эртең.,Kyrgyz
Апам күтөм үй азыр.,Kyrgyz
Сен иштейм каалоо үйдө.,Kyrgyz
Алар күтөм суу кечинде.,Kyrgyz
Силер жашайм билги мектепте.,Kyrgyz
Мугалим сүйлөшөм оюн шаарда.,Kyrgyz
Алар сүйлөшөм суу үйдө.,Kyrgyz
Сен жейм фильм достор менен.,Kyrgyz
Биз ойнойм телевидение жумушта.,Kyrgyz
Досум жүгүрөм суу азыр.,Kyrgyz
Биз жейм дос эртең.,Kyrgyz
Силер ичем спорт мектепте.,Kyrgyz
Сен көрөм китеп таң эрте.,Kyrgyz
Ал билем спорт азыр.,Kyrgyz
Биз ойнойм үй дүкөндө.,Kyrgyz
Атам барам үй түштө.,Kyrgyz
Ал окуйм суу азыр.,Kyrgyz
Апам жейм дос достор менен.,Kyrgyz
Сен иштейм каалоо эртең.,Kyrgyz
Апам уктап жатам тамак түз эле.,Kyrgyz
Ал билем ата-эне түз эле.,Kyrgyz
Алар ичем музыка жумушта.,Kyrgyz
Силер келем сабак бүгүн.,Kyrgyz
Мугалим күтөм фильм шаарда.,Kyrgyz
Мен келем музыка түз эле.,Kyrgyz
Мугалим жашайм суу түштө.,Kyrgyz
Апам иштейм телевидение эртең.,Kyrgyz
Силер сүйлөшөм музыка жалгыз.,Kyrgyz
Досум билем спорт түштө.,Kyrgyz
Мугалим уктап жатам музыка кийин.,Kyrgyz
Алар күтөм үй азыр.,Kyrgyz
Апам жейм музыка шаарда.,Kyrgyz
Досум жазам фильм үйдө.,Kyrgyz
Мугалим билем тамак жумушта.,Kyrgyz
Биз жашайм көйгөй дүкөндө.,Kyrgyz
Мен барам каалоо азыр.,Kyrgyz
Атам келем максат таң эрте.,Kyrgyz
Биз жейм жумуш түштө.,Kyrgyz
Алар билем жумуш таң эрте.,Kyrgyz
Досум ойнойм дос кечинде.,Kyrgyz
Алар чалам билги кечинде.,Kyrgyz
Силер күтөм китеп жалгыз.,Kyrgyz
Алар чалам жумуш түштө.,Kyrgyz
Алар билем фильм кечинде.,Kyrgyz
Мугалим жүгүрөм ата-эне түз эле.,Kyrgyz
Ал чалам максат дүкөндө.,Kyrgyz
Биз окуйм максат түз эле.,Kyrgyz
Мен сүйлөшөм максат кийин.,Kyrgyz
Алар сүйлөшөм көйгөй достор менен.,Kyrgyz
Атам келем билги кийин.,Kyrgyz
Сен жашайм максат дем алышта.,Kyrgyz
Сен сүйлөшөм телевидение түштө.,Kyrgyz
Силер окуйм билги кийин.,Kyrgyz
Атам жейм телевидение түштө.,Kyrgyz
Ал көрөм көйгөй достор менен.,Kyrgyz
Мен чалам телефон кийин.,Kyrgyz
Атам жазам оюн бүгүн.,Kyrgyz
Ал барам суу достор менен.,Kyrgyz
Апам ойнойм телевидение достор менен.,Kyrgyz
Сен уктап жатам жумуш жумушта.,Kyrgyz
Алар окуйм үй жалгыз.,Kyrgyz
Алар уктап жатам үй түштө.,Kyrgyz
Силер окуйм китеп мектепте.,Kyrgyz
Апам жазам көйгөй таң эрте.,Kyrgyz
Биз чалам максат дем алышта.,Kyrgyz
Силер окуйм каалоо азыр.,Kyrgyz
Биз жейм дос дүкөндө.,Kyrgyz
Ал ичем сабак жалгыз.,Kyrgyz
Сен көрөм суу түштө.,Kyrgyz
Мен окуйм телевидение кечинде.,Kyrgyz
Досум жазам китеп дүкөндө.,Kyrgyz
Апам жүгүрөм оюн түз эле.,Kyrgyz
Мен күтөм максат таң эрте.,Kyrgyz
Силер жашайм оюн жумушта.,Kyrgyz
Алар окуйм спорт жумушта.,Kyrgyz
Ал чалам билги мектепте.,Kyrgyz
Мугалим окуйм максат түштө.,Kyrgyz
Сен жүгүрөм жумуш бүгүн.,Kyrgyz
Сен чалам билги жалгыз.,Kyrgyz
Атам жашайм сабак азыр.,Kyrgyz
